"id","referer","url","name","area","zip_code","address","phone_number","business_hours","introduction","height"
"57","https://shrine.mobi/area/shikoku/kochi/","https://shrine.mobi/area/shikoku/kochi/697/","潮江天満宮","高知県","780-8012","高知県高知市天神町19-20","088-832-2896","-","昌泰4年（901年）の昌泰の変による菅原道真の左遷に伴い、その息子である菅原高視も土佐権守に任官されて左遷され、土佐国潮江に居住した。延喜3年（903年）に道真が亡くなり、その遺品（袍、剣、観音像）が2年後に高視の元へ届けられたので、それを祀ったのが創祀となる。
","8"
"58","https://shrine.mobi/area/kyushu/oita/11","https://shrine.mobi/area/kyushu/oita/130/","宇佐神宮","大分県","872-0102","大分県宇佐市南宇佐2859","0978-37-0001","-","御祭神である八幡大神は応神天皇のご神霊で、５７１年(欽明天皇の時代）に初めて宇佐の地にあらわれたといわれる。応神天皇は大陸の文化と産業を輸入し、新しい国づくりをされ、725年(神亀2年)、聖武天皇の祈願により現在の地に御殿を造立し、八幡神をお祀りされた。","10"
"59","https://shrine.mobi/area/kyushu/kagoshima/12","https://shrine.mobi/area/kyushu/kagoshima/284/","霧島神宮","鹿児島県","899-4201","鹿児島県霧島市霧島田口2608-5","0995-57-0001","-","欽明天皇の時代（6世紀）、慶胤（けいいん）という僧侶に命じて高千穂峰と火常峰の間に社殿が造られたのが始まりとされる。火山の麓にあるという立地のためたびたび炎上し、天暦年間には性空により瀬多尾越（現在の高千穂河原・古宮址）に遷されるが、ここもたびたび噴火の巻き添えで炎上する。文明16年（1484年）、島津忠昌の命により兼慶が再建したのが、現在の霧島神宮である。","469"
"60","https://shrine.mobi/area/kyushu/miyazaki/12","https://shrine.mobi/area/kyushu/miyazaki/927/","宮崎神宮","宮崎県","880-0053","宮崎県宮崎市神宮二丁目4-1","0985-27-4004","-","社伝によれば、本宮は神武天皇の孫にあたる健磐龍命（たけいわたつのみこと）（熊本・阿蘇神社ご祭神）が九州の長官に就任した際、祖父のご遺徳たたえるために鎮祭したのが始まりと伝えられている。","8"
"61","https://shrine.mobi/area/kyushu/kumamoto/12","https://shrine.mobi/area/kyushu/kumamoto/8482/","坂下阿蘇神社","熊本県","861-0821","熊本県玉名郡南関町下坂下88","0968-53-8236","-","-","49"
"62","https://shrine.mobi/area/kyushu/miyazaki/13","https://shrine.mobi/area/kyushu/miyazaki/135/","鵜戸神宮","宮崎県","887-0101","宮崎県日南市大字宮浦3232","0987-29-1001","開閉門時間：4月～9月/6：00～19：00、10月～3月/7：00～18：00","創建は、第10代崇神天皇の御代と伝えられ、その後第50代桓武天皇の延暦元年には、天台宗の僧と伝える光喜坊快久が、勅命によって当山初代別当となり、神殿を再興し、同時に寺院を建立して、勅号を「鵜戸山大権現吾平山仁王護国寺」と賜った。また宗派が真言宗に移ったこともあり、洞内本宮の外、本堂には六観音を安置し、一時は西の高野とうたわれ、両部神道の一大道場として、盛観を極めていた。そして明治維新とともに、権現号・寺院を廃して鵜戸神社となり、後に官幣大社鵜戸神宮にご昇格した。","38"
"63","https://shrine.mobi/area/kyushu/kumamoto/12","https://shrine.mobi/area/kyushu/kumamoto/8481/","坂之上神社","熊本県","861-0815","熊本県玉名郡南関町豊永2110","0968-53-3120","-","-","92"
"64","https://shrine.mobi/area/kyushu/kumamoto/13","https://shrine.mobi/area/kyushu/kumamoto/8462/","河尻神宮","熊本県","861-4113","熊本県熊本市八幡5丁目1-50","096-357-9166","-","-","7"
"65","https://shrine.mobi/area/kyushu/kumamoto/13","https://shrine.mobi/area/kyushu/kumamoto/8461/","河内阿蘇神社","熊本県","861-5346","熊本県熊本市河内町河内2207","096-276-0213","-","-","55"
"66","https://shrine.mobi/area/kyushu/kumamoto/13","https://shrine.mobi/area/kyushu/kumamoto/8460/","新開大神宮","熊本県","861-4127","熊本県熊本市内田町1266","-","-","-","2"
"67","https://shrine.mobi/area/kyushu/kumamoto/14","https://shrine.mobi/area/kyushu/kumamoto/8474/","野原八幡宮","熊本県","864-0163","熊本県荒尾市野原1529","0968-62-1013","-","-","21"
"68","https://shrine.mobi/area/kyushu/kumamoto/14","https://shrine.mobi/area/kyushu/kumamoto/8473/","住吉神社(宇土市住吉町)","熊本県","869-0401","熊本県宇土市住吉町2065","0964-24-3341","-","-","37"
"69","https://shrine.mobi/area/kyushu/kumamoto/14","https://shrine.mobi/area/kyushu/kumamoto/8472/","松山神社（宇土市松山町）","熊本県","869-0416","熊本県宇土市松山町2398","0964-22-4861","-","-","9"
"70","https://shrine.mobi/area/kyushu/kumamoto/15","https://shrine.mobi/area/kyushu/kumamoto/8459/","高橋稲荷神社","熊本県","860-0068","熊本県熊本市上代9丁目6-20","096-329-8004","-","-","9"
"71","https://shrine.mobi/area/kyushu/kumamoto/15","https://shrine.mobi/area/kyushu/kumamoto/8457/","金峯山神社","熊本県","861-5344","熊本県熊本市河内町岳1882番地","096-337-9234","-","-","661"
"72","https://shrine.mobi/area/kyushu/kumamoto/15","https://shrine.mobi/area/kyushu/kumamoto/8456/","高平神社","熊本県","860-0085","熊本県熊本市高平3丁目11-33","096-344-7901","-","-","24"
"73","https://shrine.mobi/area/kyushu/kumamoto/16","https://shrine.mobi/area/kyushu/kumamoto/8338/","石神八幡宮","熊本県","860-0073","熊本県熊本市中央区島崎4-9-2","-","-","-","37"
"74","https://shrine.mobi/area/kyushu/kumamoto/16","https://shrine.mobi/area/kyushu/kumamoto/387/","熊本県護国神社","熊本県","860-0005","熊本県熊本市宮内3-1","096-352-6353","-","明治2年（1869年）、熊本藩主細川韶邦と細川護久が、明治維新に殉じた藩士150柱を祀るために市内花岡山に招魂社を建立したのに始まる。明治7年に官祭の招魂社となり、昭和14年（1939年）、招魂社の制度改正により内務大臣指定の熊本県護国神社となった。
","34"
"75","https://shrine.mobi/area/kyushu/kumamoto/16","https://shrine.mobi/area/kyushu/kumamoto/8362/","小山御領神社","熊本県","861-8035","熊本県熊本市東区御領町","-","-","-","71"
"76","https://shrine.mobi/area/kyushu/kumamoto/17","https://shrine.mobi/area/kyushu/kumamoto/8357/","山崎菅原神社","熊本県","860-0805","熊本県熊本市中央区桜町1-18","096-325-3474","-","-","13"
"77","https://shrine.mobi/area/kyushu/kumamoto/17","https://shrine.mobi/area/kyushu/kumamoto/8344/","宇留毛菅原神社","熊本県","860-0862","熊本県熊本市中央区黒髪6-31-1","-","-","-","39"
"78","https://shrine.mobi/area/kyushu/kumamoto/17","https://shrine.mobi/area/kyushu/kumamoto/8352/","桜山神社","熊本県","860-0862","熊本県熊本市中央区黒髪5-7-57","-","-","-","22"
"79","https://shrine.mobi/area/kyushu/kumamoto/18","https://shrine.mobi/area/kyushu/kumamoto/8521/","加恵須賀神社","熊本県","861-1356","熊本県菊池市七城町加恵292","-","-","-","28"
"80","https://shrine.mobi/area/kyushu/kumamoto/18","https://shrine.mobi/area/kyushu/kumamoto/8503/","田底六殿神社","熊本県","861-0111","熊本県山鹿市植木町宮原2","096-274-6256","-","-","50"
"81","https://shrine.mobi/area/kyushu/kumamoto/18","https://shrine.mobi/area/kyushu/kumamoto/8517/","蘇古鶴神社","熊本県","869-1102","熊本県菊池郡菊陽町原水5092","096-232-2097","-","-","93"
"82","https://shrine.mobi/area/kyushu/kumamoto/19","https://shrine.mobi/area/kyushu/kumamoto/8582/","八代宮","熊本県","866-0862","熊本県八代市松江城町7-34","0965-35-2448","-","-","4"
"83","https://shrine.mobi/area/kyushu/kumamoto/19","https://shrine.mobi/area/kyushu/kumamoto/8580/","塩屋八幡宮","熊本県","866-0041","熊本県八代市八幡町1-11","0965-32-4530","-","-","4"
"84","https://shrine.mobi/area/kyushu/kumamoto/19","https://shrine.mobi/area/kyushu/kumamoto/8469/","波多神社","熊本県","869-3205","熊本県宇城市三角町大字波多2427-1","0964-53-0802","-","-","15"
"85","https://shrine.mobi/area/kyushu/kumamoto/20","https://shrine.mobi/area/kyushu/kumamoto/8623/","大宮寺八幡宮","熊本県","863-0103","熊本県天草市新和町大宮地4458","-","-","-","10"
"86","https://shrine.mobi/area/kyushu/kumamoto/20","https://shrine.mobi/area/kyushu/kumamoto/8534/","白山姫神社（阿蘇郡西原村）","熊本県","861-2404","熊本県阿蘇郡西原村大字河原字門出750","096-279-4722","-","-","201"
"87","https://shrine.mobi/area/kyushu/kumamoto/20","https://shrine.mobi/area/kyushu/kumamoto/8553/","甲佐神社","熊本県","861-4631","熊本県上益城郡甲佐町上揚876","-","-","-","53"
"88","https://shrine.mobi/area/kyushu/kumamoto/21","https://shrine.mobi/area/kyushu/kumamoto/8615/","津留神社","熊本県","863-1216","熊本県天草市河浦町新合241","0969-77-0032","-","-","43"
"89","https://shrine.mobi/area/kyushu/kumamoto/21","https://shrine.mobi/area/kyushu/kumamoto/8641/","登立菅原神社","熊本県","869-3601","熊本県上天草市大矢野町登立14256","-","-","-","20"
"90","https://shrine.mobi/area/kyushu/kumamoto/21","https://shrine.mobi/area/kyushu/kumamoto/8599/","一勝地阿蘇神社","熊本県","869-6403","熊本県球磨郡球磨村一勝地甲421","0966-32-0053","-","-","199"
"91","https://shrine.mobi/area/kyushu/kumamoto/22","https://shrine.mobi/area/kyushu/kumamoto/8458/","日吉神社（熊本市十禅寺）","熊本県","8600824","熊本県熊本市十禅寺2丁目15-3","096-356-0851","-","-","9"
"92","https://shrine.mobi/area/kyushu/kumamoto/22","https://shrine.mobi/area/kyushu/kumamoto/8579/","竹原神社","熊本県","866-0826","熊本県八代市竹原町2223","0965-32-7472","-","-","4"
"93","https://shrine.mobi/area/kyushu/kumamoto/22","https://shrine.mobi/area/kyushu/kumamoto/8577/","豊葦原神社/遥拝神社","熊本県","866-0063","熊本県八代市豊原上町3011","0965-39-9123","-","-","6"
"94","https://shrine.mobi/area/kyushu/kumamoto/23","https://shrine.mobi/area/kyushu/kumamoto/42/","阿蘇神社","熊本県","869-2612","熊本県阿蘇市一の宮町宮地3083-1","0967-22-0064","-","孝霊天皇9年6月、健磐龍命の子で、初代阿蘇国造に任じられた速瓶玉命（阿蘇都比古命）が、両親を祀ったのに始まると伝えられる。阿蘇神社大宮司を世襲しこの地方の一大勢力となっていた阿蘇氏は、速瓶玉命の子孫と称している。肥後国一宮とされて崇敬を受け、広大な社領を有していたが、豊臣秀吉の九州征伐の際に社領を没収された。その後、改めて天正15年に300町の社地が寄進され、さらに、領主となった加藤清正、肥後藩主として入国した細川氏によって社領の寄進、社殿の造修が行われた。近代社格制度のもと、明治4年（1871年）に国幣中社に列格し、明治23年（1890年）に官幣中社、大正3年（1914年）に官幣大社に昇格した。","515"
